State,stcode,fips,year,demvote,repvote,wallacevote,dempercent,reppercent,population,income,p10income,p20income,p30income,p40income,p50income,p60income,p70income,p80income,p90income,meanincome,minincome,maxincome,sdincome,ineqincome,gini_income,n_income,nwgt_income,men_p10income,men_p20income,men_p30income,men_p40income,men_p50income,men_p60income,men_p70income,men_p80income,men_p90income,men_meanincome,men_minincome,men_maxincome,men_sdincome,men_ineqincome,men_gini_income,men_n_income,men_nwgt_income,wom_p10income,wom_p20income,wom_p30income,wom_p40income,wom_p50income,wom_p60income,wom_p70income,wom_p80income,wom_p90income,wom_meanincome,wom_minincome,wom_maxincome,wom_sdincome,wom_ineqincome,wom_gini_income,wom_n_income,wom_nwgt_income,medincome,GDP,GDPpc,Private,Agriculture,Farms,Mining,Utilities,Construction,Manufacturing,Finance_Insurance,Legal,Education,Health,Government,Government_federal,Government_military,Government_statelocal,cpideflator,statecpi,Private_share,Agriculture_share,Farms_share,Mining_share,Utilities_share,Construction_share,Manufacturing_share,Finance_Insurance_share,Legal_share,Education_share,Health_share,Government_share,Government_federal_share,Government_military_share,Government_statelocal_share,area_sqmi,area_sqkm,landarea_sqmi,landarea_sqkm,water_sqmi,water_sqkm,percent_water
Texas,TX,48,1992,2281815,2496071,0,47.75784,52.24216,17759738,34.56628,7631.02,11542.2,15472.6,19052.4,22744.9,27242.7,32271.1,38877.1,50177.4,26961.7,19.23077,275232.1,15201.8,6.575451,0.369221,4234,9057715.0,5594.24,11391.4,16310.1,21962.1,27784.4,34385.5,42404.2,52884.0,71766.0,34989.2,19.23077,275232.1,23283.0,12.82855,0.44167,2288,4895204.0,2655.02,6165.06,10033.3,13421.7,17295.4,21541.6,27111.4,33199.9,43236.6,21354.0,23.07692,270102.6,14564.1,16.28485,0.451569,1946,4162511.0,29.16013,422097,2376707.0,368023,6868,4915,33696,17185,17385,58776,60083,7017,1777,22573,54074,10411,6570,37093,.78,.7175,871892.0,1.627114,1.164424,7.982999,4.071339,4.118721,13.92476,1423441.0,1.662414,.4209933,5347823.0,128108.0,2.466495,1.556514,878779.0,268580.82,695621.0,261797.12,678051.0,6783.7,17570.0,2.53
Texas,TX,48,1996,2459683,2736167,0,47.33938,52.66062,19340342,33.08486,8065.97,11915.5,15536.8,19127.2,23051.1,27437.6,33200.4,40274.2,52672.5,28850.0,2.293578,540633.0,22684.2,6.530212,0.39659,3825,1e7,5852.83,11693.7,16455.5,21738.8,27155.0,33471.9,41725.2,52797.3,74214.6,37567.7,17.20184,540633.0,33943.1,12.68012,0.474785,2040,5417121.0,3523.15,7053.47,10825.5,14210.1,18134.4,22263.3,28168.0,34864.4,46490.2,23088.8,2.293578,325242.0,20106.1,13.19563,0.458109,1785,4615299.0,26.43475,550014,2843869.0,483831,7041,4593,42701,21011,23885,80548,75708,7940,2260,28242,66183,11243,7164,47776,.872,.8026,8796703.0,1.280149,.8350697,7.76362,3.820085,4.342617,14.64472,1376474.0,1.4436,.4108986,5134778.0,1203297.0,2.04413,1.302512,8686324.0,268580.82,695621.0,261797.12,678051.0,6783.7,17570.0,2.53
Texas,TX,48,2000,2433746,3799639,0,39.04373,60.95627,20851820,34.16646,8973.29,13119.5,16786.2,20787.8,25145.2,30375.9,36394.0,44719.1,59926.9,32697.3,8.359456,312874.6,30786.7,6.678364,0.410804,4079,106e5,7567.11,13819.7,19132.5,24711.0,29905.3,37148.8,45741.9,59717.5,83233.1,43122.1,8.359456,309615.5,49616.0,10.99932,0.488655,2222,5715921.0,4200.26,8345.51,12172.2,15894.0,20267.8,25072.0,30603.0,38218.5,51154.9,25920.5,13.58412,312874.6,23803.1,12.17898,0.453731,1857,4877034.0,26.27502,727233,3487623.0,646643,6470,4982,45184,21698,36882,92980,42434,10739,3616,38743,80590,12714,8088,59788,.957,.9011,8891827.0,.8896736,.6850624,6.21314,2.983638,5.071552,12.78545,5834994.0,1.476693,.4972272,5327454.0,1108173.0,1.748271,1.112161,8221299.0,268580.82,695621.0,261797.12,678051.0,6783.7,17570.0,2.53
Texas,TX,48,2004,2832704,4526917,0,38.48981,61.51019,22490022,31.43241,8985.49,12866.7,16665.6,20438.5,24931.9,29791.5,36158.5,44334.4,60450.1,32784.0,1.917546,443097.8,40356.2,6.727524,0.422343,4566,102e5,8510.55,14129.4,18542.2,22818.2,28742.9,34959.8,44545.1,57707.3,84833.0,43239.8,1.917546,443097.8,54478.5,9.967981,0.495425,2515,5684040.0,4438.65,9035.47,12289.4,16054.4,19992.2,24828.4,30768.7,38319.6,54301.5,27265.9,1.917546,390554.2,23803.1,12.23379,0.475575,2051,4490752.0,23.90403,901673,4009214.0,800913,9878,8309,68249,30680,45648,119031,51501,12855,4978,54461,100760,15721,11639,73399,1.043,NA,8882522.0,1.095519,.9215093,7.569152,3.402564,5.062589,13.20113,5711716.0,1.425683,.5520849,6039995.0,1117478.0,1.743537,1.290823,8140312.0,268580.82,695621.0,261797.12,678051.0,6783.7,17570.0,2.53
Utah,UT,49,1964,219628,180682,0,54.86448,45.13552,512000,132.7715,8928.55,13403.5,14964.4,17608.8,19997.0,23642.3,26363.4,30298.5,36342.7,22836.7,69.76744,197901.2,2384.79,4.070392,0.379307,147,353722.4,4255.13,11739.2,20191.0,27578.5,30944.4,35287.7,38799.1,45890.2,61659.3,33902.7,232.5581,197901.2,5086.73,14.49058,0.45358,100,242904.6,528.271,1720.22,3325.96,6375.98,10712.3,14391.2,18839.4,19881.4,29522.7,12594.4,69.76744,42587.21,1976.47,55.88552,0.497102,47,110817.7,116.2616,3086,6027344.0,2564,70,64,215,75,162,577,384,15,33,78,521,240,39,242,.172,.1927,830849.0,2.268308,2.073882,6.966948,2.430331,5.249514,18.69734,1244329.0,.4860661,1.069345,2527544.0,168827.0,7.777058,1.263772,7841866.0,84898.83,219887.0,82143.65000000001,212751.0,2755.18,7136.0,3.25
Utah,UT,49,1968,156665,238728,26906,37.09812,62.90188,551000,122.6052,10532.6,13919.9,16476.8,18484.0,20440.3,23379.7,26117.5,30236.3,35422.0,23662.8,NA,NA,2609.58,3.363082,0.291908,NA,NA,3667.67,12074.5,21628.1,28099.6,31945.6,36441.6,40872.8,47371.3,59253.0,33509.4,NA,NA,4962.37,16.15549,0.370826,NA,NA,553.683,1495.12,3061.63,5587.39,9064.51,12572.0,17830.4,21546.1,28700.5,12102.7,NA,NA,1847.65,51.83562,0.499396,NA,NA,105.9083,3729,6767695.0,2939,104,96,172,88,170,591,438,18,30,102,790,382,51,356,.193,.2123,788147.0,2.788951,2.574417,4.612497,2.359882,4.558863,15.84875,1174578.0,.4827031,.8045052,2735318.0,211853.0,10.24403,1.367659,9546796.0,84898.83,219887.0,82143.65000000001,212751.0,2755.18,7136.0,3.25
Utah,UT,49,1972,126284,323643,0,28.06767,71.93233,1134601,114.1569,10791.6,14168.4,17077.9,19833.5,22348.0,25322.1,28848.5,33807.2,41575.6,26484.4,NA,NA,11525.8,3.852589,0.312444,NA,NA,4188.4,11012.4,20156.9,26795.6,32769.8,38291.2,42644.5,50740.4,66064.2,35512.3,NA,NA,15514.6,15.77314,0.411487,NA,NA,887.414,2440.89,4671.94,7945.14,11207.2,14781.8,18752.4,23366.4,31869.5,14277.6,NA,NA,8793.91,35.91278,0.498289,NA,NA,96.32759,5613,4947114.0,4478,145,133,255,139,340,811,756,28,58,155,1135,481,84,570,.232,.2485,7977908.0,2.583289,2.369499,4.543025,2.476394,6.057367,14.4486,1346873.0,.498842,1.033316,2761447.0,2022091.0,8.569392,1.496526,10155.0,84898.83,219887.0,82143.65000000001,212751.0,2755.18,7136.0,3.25
Utah,UT,49,1976,182110,337908,0,35.01994,64.98006,1272365,78.42278,10256.8,13622.2,16810.0,19297.8,21859.7,24934.6,28544.7,33662.3,42527.7,24781.6,NA,NA,12976.2,4.146293,0.297943,NA,NA,3950.3,10697.0,18001.5,25252.0,30761.7,36129.7,42160.2,49569.5,63578.7,33125.6,NA,NA,18824.3,16.09465,0.406033,NA,NA,937.188,2270.39,4480.52,7819.5,11390.6,15039.6,18752.9,23782.0,32111.9,14287.2,NA,NA,12836.1,34.2641,0.482475,NA,NA,69.17626,9294,7304508.0,7608,189,169,674,282,632,1271,1246,53,76,283,1686,673,119,894,.316,.3215,8185926.0,2.03357,1.818377,7.25199,3.034216,6.800086,13.67549,134065.0,.5702604,.8177319,3044975.0,1814074.0,7.241231,1.280396,9619109.0,84898.83,219887.0,82143.65000000001,212751.0,2755.18,7136.0,3.25
Utah,UT,49,1980,124266,439687,0,22.03481,77.96519,1461037,53.32926,9999.08,13266.3,16539.4,19144.4,21676.8,24684.5,28177.4,33026.4,40845.1,24424.8,21.83406,132781.7,6730.49,4.084886,0.30526,1674,681592.0,4718.65,11923.7,19182.3,25794.1,31000.4,36390.4,42307.0,49603.8,64570.3,33649.1,54.58515,132781.7,10980.9,13.68406,0.395518,926,376373.3,1154.49,3039.34,5219.57,7848.56,11041.1,14886.3,18529.5,23197.4,31145.3,14183.3,21.83406,109176.9,5838.02,26.97754,0.480107,748,305218.7,47.32926,15436,105651.0,12887,244,212,1186,597,916,2319,2180,88,124,541,2549,926,190,1433,.458,.4621,8348666.0,1.58072,1.373413,7.683338,3.867582,5.93418,15.02332,1412283.0,.5700959,.803317,3504794.0,1651335.0,5.998963,1.230889,9283493.0,84898.83,219887.0,82143.65000000001,212751.0,2755.18,7136.0,3.25
Utah,UT,49,1984,155369,469105,0,24.87998,75.12002,1622339,43.20363,9282.69,13526.7,16494.4,19469.5,22467.8,25362.5,29133.2,34501.9,42561.7,24971.7,3.460208,160899.7,8837.37,4.585061,0.314727,1223,726376.6,4870.64,11288.1,17635.6,24748.5,30290.9,36301.8,42965.7,51352.5,65588.3,33901.3,48.44291,160899.7,14963.6,13.46605,0.409143,695,413380.3,1196.58,3071.19,5548.49,8420.88,12087.8,15833.7,19548.0,24661.7,33423.4,15082.0,3.460208,86980.97,7961.55,27.93244,0.47912,528,312996.3,38.87163,22394,1380353.0,18442,295,239,1287,1092,1245,3230,3099,169,194,832,3952,1285,332,2335,.578,.5538,8235242.0,1.317317,1.06725,5.747075,4.876306,5.559525,14.42351,1383853.0,.7546664,.8663035,3715281.0,1764758.0,5.738144,1.48254,104269.0,84898.83,219887.0,82143.65000000001,212751.0,2755.18,7136.0,3.25
Utah,UT,49,1988,207343,428442,0,32.61213,67.38788,1689374,40.24651,9596.04,13960.1,17349.1,20450.9,23412.8,27011.2,30915.3,36098.3,44841.9,26482.2,42.55319,164132.2,10939.0,4.672959,0.321993,917,797636.0,4533.6,11642.6,19056.9,24967.7,29933.0,36837.1,44134.5,52516.9,67492.5,34749.1,142.8571,160332.8,18374.8,14.88718,0.419168,505,442188.2,1627.5,4050.8,7168.59,9727.58,13381.9,18203.8,22504.8,27379.6,36012.6,17309.4,42.55319,164132.2,10777.1,22.12756,0.479354,412,355447.8,35.58176,27401,1621962.0,22290,420,351,1444,1000,1086,3883,3492,260,269,1303,5110,1565,404,3141,.658,.6176,813474.0,1.532791,1.280975,5.269881,3.649502,3.963359,14.17102,1274406.0,.9488705,.981716,4755301.0,1864895.0,5.711471,1.474399,1146309.0,84898.83,219887.0,82143.65000000001,212751.0,2755.18,7136.0,3.25
Utah,UT,49,1992,183429,322632,0,36.24642,63.75358,1836799,33.60987,10406.2,14293.8,17678.5,20200.7,22706.0,26936.8,30460.6,35890.0,45156.6,26215.7,12.82051,146461.5,11922.6,4.339394,0.306991,961,888871.0,4552.78,11069.4,16770.1,22219.3,28413.9,34647.2,40818.7,49391.3,63771.9,32677.9,192.3077,146461.5,20033.4,14.00724,0.414645,498,465079.5,1686.73,4230.15,7244.74,10650.6,13960.3,18001.6,22654.0,28912.1,38433.3,17655.6,12.82051,107692.3,12157.0,22.78569,0.466022,463,423791.5,29.11026,35671,194202.0,29060,524,427,1284,942,1561,5072,4800,322,344,2010,6611,1998,487,4125,.78,.7336,8146674.0,1.46898,1.197051,3.599563,2.640801,4.376104,14.21883,1345631.0,.902694,.9643688,563483.0,1853326.0,5.601189,1.365255,1156402.0,84898.83,219887.0,82143.65000000001,212751.0,2755.18,7136.0,3.25
Utah,UT,49,1996,221633,361911,0,37.98051,62.01949,2067976,33.10596,10586.2,14951.6,18171.8,21135.8,24320.8,27802.0,32184.3,37842.6,50501.3,28868.4,12.61468,384167.4,18056.1,4.770484,0.338328,985,1043188.0,4611.61,12018.4,17799.9,23842.2,29221.9,35022.5,41155.6,50045.4,67522.1,36250.0,68.80734,384167.4,31939.5,14.64176,0.446043,538,576859.3,1775.07,4751.66,8289.97,11968.6,15392.5,19539.7,24351.2,30492.3,40055.0,19489.6,12.61468,325606.7,15818.6,22.56531,0.463367,447,466329.1,27.89083,51442,2487553.0,43428,521,365,1438,1365,3024,8148,7581,415,438,2531,8014,1993,494,5527,.872,.824,8442129.0,1.012791,.709537,2.795381,2.653474,5.878465,15.8392,1473699.0,.8067338,.8514444,4920104.0,1557871.0,3.874266,.9603048,1074414.0,84898.83,219887.0,82143.65000000001,212751.0,2755.18,7136.0,3.25
Utah,UT,49,2000,203053,515096,0,28.27449,71.7255,2233169,31.69666,11181.7,15552.7,18849.9,21996.7,25329.8,29120.1,33711.0,39691.6,52522.5,30333.7,52.2466,348551.7,22129.9,4.697184,0.342296,1047,1175806.0,5207.58,12451.3,17583.6,24188.3,30074.2,37204.9,44892.4,55765.2,74474.1,39060.1,52.2466,319522.5,42265.4,14.3011,0.46123,580,655023.7,2224.71,5659.98,8976.24,13203.6,16661.7,21658.8,26355.8,32130.6,44132.8,21022.4,135.8412,348551.7,21865.3,19.83755,0.47671,467,520781.9,26.46792,67568,3025655.0,57960,461,406,1007,1012,3825,8437,5085,638,655,3399,9608,2464,555,6589,.957,.9576,8578025.0,.6822757,.6008762,1.49035,1.49775,5.660964,12.48668,7525752.0,.944234,.9693938,5030488.0,1421975.0,3.646697,.8213947,9751657.0,84898.83,219887.0,82143.65000000001,212751.0,2755.18,7136.0,3.25
Utah,UT,49,2004,241199,663742,0,26.65356,73.34644,2389039,28.6047,9839.3,14329.6,17801.5,21100.4,24582.9,28337.8,33056.7,40180.9,51164.3,29834.7,7.670182,427103.6,26910.8,5.199994,0.363894,1588,1174651.0,4210.03,10802.8,16700.2,23181.8,29509.9,36280.1,43941.1,56612.3,83109.6,41005.6,8.628955,427103.6,57834.9,19.74086,0.506634,869,649815.5,2660.21,6028.79,9258.77,13052.9,16308.9,21003.5,26994.7,33088.7,45945.5,22209.1,7.670182,388348.0,27492.1,17.27138,0.482963,719,524835.3,23.56942,80889,3385838.0,69072,645,585,1536,1125,4177,8961,7413,776,859,4545,11817,3162,953,7701,1.043,NA,8539109.0,.797389,.7232133,1.898898,1.390795,5.163867,11.07814,9164411.0,.9593393,1.061949,5618811.0,1460891.0,3.90906,1.178158,9520454.0,84898.83,219887.0,82143.65000000001,212751.0,2755.18,7136.0,3.25
Vermont,VT,50,1964,108127,54942,0,66.30751,33.69249,232000,104.4546,7261.69,7974.75,10574.0,14365.8,15380.9,17459.6,18850.7,25981.1,34321.0,17966.2,581.3953,44232.56,2248.42,4.72631,0.347737,33,80022.57,2856.41,10066.8,11569.5,17362.8,20476.5,24852.2,29539.8,33930.2,39333.2,23761.3,662.7907,44232.56,3449.11,13.77015,0.414947,19,47161.12,581.615,929.055,1819.63,3059.71,5877.17,10209.7,11671.1,13481.4,15728.5,7494.61,581.3953,25290.7,1242.91,27.0428,0.420723,14,32861.45,89.42384,1098,4732759.0,986,65,62,9,25,66,284,142,7,13,41,112,28,7,76,.172,.2167,8979964.0,5.919854,5.64663,.8196721,2.276867,6.010929,25.86521,129326.0,.6375228,1.183971,3734062.0,1020036.0,2.550091,.6375228,6921676.0,9349.94,24216.0,8968.1,23227.0,381.84000000000003,989.0,4.08
Vermont,VT,50,1968,70255,85142,5104,43.77231,56.22769,252000,93.3228,8117.96,10174.7,12623.2,14344.5,17594.7,20034.1,22315.7,27204.3,33071.1,18011.3,NA,NA,1896.24,4.073819,0.318761,NA,NA,3519.22,11284.6,12964.7,19089.1,23740.1,27814.0,32032.5,36641.1,45120.3,25913.3,NA,NA,3700.56,12.82111,0.392959,NA,NA,915.433,1936.0,3718.61,5942.58,8388.64,12273.1,15343.5,20667.1,25771.7,11024.8,NA,NA,1590.67,28.15247,0.437023,NA,NA,91.16425,1639,6503968.0,1468,78,73,9,33,113,428,244,9,21,64,170,33,7,130,.193,.241,8956681.0,4.758999,4.453935,.5491153,2.013423,6.894448,26.11348,1488713.0,.5491153,1.281269,390482.0,1037218.0,2.013423,.4270897,7931665.0,9349.94,24216.0,8968.1,23227.0,381.84000000000003,989.0,4.08
Vermont,VT,50,1972,68174,117149,0,36.78658,63.21342,463214,90.29655,9638.1,12509.3,15269.3,17341.9,20081.0,22426.2,25721.8,31479.3,40428.5,20948.8,NA,NA,8702.54,4.194655,0.321923,NA,NA,3938.62,10540.8,12792.8,21283.3,27253.5,31936.3,37522.6,43699.6,55300.6,30387.7,NA,NA,12825.0,14.0406,0.410457,NA,NA,1327.21,2694.99,4930.48,7375.88,11196.8,15383.2,18078.6,22197.2,27588.1,13303.4,NA,NA,7693.01,20.78654,0.45795,NA,NA,86.55604,2311,4989055.0,2033,112,102,12,52,142,455,446,16,37,96,278,51,12,215,.232,.2846,8797057.0,4.846387,4.413674,.5192558,2.250108,6.144526,19.68845,1929901.0,.692341,1.601038,4154046.0,1202942.0,2.206837,.5192558,9303332.0,9349.94,24216.0,8968.1,23227.0,381.84000000000003,989.0,4.08
Vermont,VT,50,1976,81044,102085,0,44.25514,55.74486,485144,68.92816,9209.37,11548.9,14307.1,15817.7,18983.6,21205.0,24879.8,30405.8,38261.7,21781.3,NA,NA,11666.6,4.154649,0.308525,NA,NA,3714.16,10160.2,15297.5,20988.5,26207.0,29588.2,35237.7,42286.9,54536.6,28197.3,NA,NA,15844.5,14.68343,0.412882,NA,NA,1353.66,2801.41,5173.77,7935.74,11658.9,14954.5,17840.9,22485.2,28715.6,13612.2,NA,NA,11657.1,21.2133,0.453542,NA,NA,60.07468,3242,6682552.0,2834,145,128,15,92,152,775,499,22,45,156,408,79,22,307,.316,.3676,8741518.0,4.472548,3.94818,.4626774,2.837754,4.688464,23.905,1539173.0,.6785935,1.388032,4811844.0,1258482.0,2.436767,.6785935,9469463.0,9349.94,24216.0,8968.1,23227.0,381.84000000000003,989.0,4.08
Vermont,VT,50,1980,81891,94598,0,46.40006,53.59994,511456,47.95,8700.46,12034.8,14910.1,17011.4,19735.5,22576.4,25449.8,29581.2,36544.7,21961.1,43.66812,201967.2,5950.87,4.200318,0.294999,1146,275819.5,4850.38,10711.8,15527.3,20710.1,25607.0,29996.7,35842.8,42695.7,56645.6,28930.4,320.9607,201967.2,10117.4,11.67859,0.396965,625,152189.1,1352.23,3487.96,6147.74,9220.73,12347.3,15331.8,18367.9,22026.3,29005.8,14030.7,43.66812,132098.3,5300.49,21.45035,0.445692,521,123630.4,43.09061,4925,9629372.0,4344,191,169,20,130,243,1313,724,36,60,235,580,112,28,440,.458,.5044,8820305.0,3.878173,3.431472,.4060914,2.639594,4.93401,26.6599,1470051.0,.7309645,1.218274,4771574.0,1177665.0,2.274112,.5685279,8934011.0,9349.94,24216.0,8968.1,23227.0,381.84000000000003,989.0,4.08
Vermont,VT,50,1984,95730,135865,0,41.33509,58.66491,526662,39.27283,9211.55,12518.7,15375.0,17803.2,20875.7,23456.4,26940.6,30436.0,37901.6,22699.7,25.95156,161332.2,8024.74,4.114574,0.305099,886,298365.0,4429.84,11091.1,16395.2,20727.0,25855.6,31090.6,36159.1,43115.8,56490.8,29368.6,25.95156,161332.2,13217.6,12.75233,0.410577,486,163416.2,1802.42,5065.13,7877.96,11196.1,14307.0,17773.9,21254.6,25044.7,31654.8,16555.0,34.60208,129757.8,8215.38,17.56239,0.435364,400,134948.8,36.11713,7006,1330265.0,6198,215,175,20,207,367,1591,1132,61,97,353,808,155,50,603,.578,.6215,8846703.0,3.068798,2.497859,.2854696,2.95461,5.238367,22.70911,1615758.0,.8706823,1.384528,5038538.0,1153297.0,2.212389,.713674,8606909.0,9349.94,24216.0,8968.1,23227.0,381.84000000000003,989.0,4.08
Vermont,VT,50,1988,115775,124331,0,48.21829,51.78171,549758,41.66322,10669.5,15061.5,18328.9,21275.4,24268.7,27487.5,31593.5,36931.4,47146.9,27414.4,34.95441,172501.5,10878.8,4.418848,0.307825,772,315485.7,5852.36,12488.5,18896.8,24002.2,28579.0,33386.6,40922.6,48058.2,63457.0,33526.4,265.9574,172501.5,17815.4,10.84298,0.409414,410,170019.0,2548.02,6665.8,10747.2,14365.3,17940.6,21446.2,25842.4,31295.5,41765.8,20635.3,34.95441,118670.2,10790.7,16.39147,0.419198,362,145466.8,36.88252,10429,1897017.0,9269,280,209,33,306,655,2183,1773,103,135,542,1160,221,63,876,.658,.7328,8887717.0,2.684821,2.004027,.3164254,2.934126,6.280564,20.93202,1700067.0,.9876307,1.294467,5197047.0,1112283.0,2.119091,.6040848,8399654.0,9349.94,24216.0,8968.1,23227.0,381.84000000000003,989.0,4.08
Vermont,VT,50,1992,133592,88122,0,60.2542,39.7458,572751,35.44128,10877.6,15137.8,18989.3,21536.1,23886.2,26859.0,31209.3,37235.3,47447.8,27644.2,102.5641,167232.1,13147.6,4.361973,0.310295,726,334188.5,5616.09,12257.8,17589.5,22502.9,27627.3,32520.9,41989.1,50962.9,63433.6,33316.2,102.5641,140923.1,22697.1,11.29498,0.411953,375,174495.1,3683.85,7146.63,10955.8,14974.9,18406.1,22651.1,27091.2,33087.5,43395.8,21984.8,188.4615,167232.1,13875.1,11.78001,0.41882,351,159693.4,30.62333,12590,2198163.0,11025,332,256,37,510,520,2572,2109,126,196,819,1565,308,81,1176,.78,.8421,875695.0,2.637013,2.03336,.293884,4.050834,4.130262,20.42891,1675139.0,1.000794,1.556791,6505163.0,124305.0,2.446386,.6433678,9340747.0,9349.94,24216.0,8968.1,23227.0,381.84000000000003,989.0,4.08
Vermont,VT,50,1996,137894,80352,0,63.18283,36.81717,593701,33.63807,10927.4,15012.2,18386.6,21322.4,24509.8,28252.2,32185.3,39271.7,49044.7,29332.4,14.90826,376191.5,17546.5,4.488231,0.332556,741,356052.3,6369.43,14017.3,19424.9,24104.9,28862.0,33752.7,40636.1,50217.2,69934.2,36586.9,14.90826,376191.5,30527.3,10.97966,0.430181,368,178356.7,3538.66,7222.03,10809.9,14219.1,17649.8,21199.1,27320.1,34033.8,43901.1,21607.7,14.90826,164049.3,15082.4,12.40614,0.420386,373,177695.6,28.10757,14632,246454.0,12825,328,239,34,505,582,2700,2609,150,250,1014,1807,357,93,1357,.872,.9219,8765035.0,2.241662,1.633406,.2323674,3.451339,3.977583,18.45271,1783078.0,1.02515,1.708584,6930017.0,1234964.0,2.439858,.6355932,9274194.0,9349.94,24216.0,8968.1,23227.0,381.84000000000003,989.0,4.08
Vermont,VT,50,2000,149022,119775,0,55.44035,44.55965,608827,32.79749,11449.8,15787.6,19160.2,22619.5,25576.8,29594.8,34900.9,42161.9,56596.4,31387.2,296.7607,362734.6,25895.9,4.943003,0.357204,734,363888.4,6214.39,14290.9,20052.8,24886.6,29248.3,34459.6,41679.9,51417.8,77077.6,39362.0,355.2769,278351.1,39607.8,12.40308,0.451232,365,185058.8,4344.81,8781.61,12819.5,16216.6,21239.6,24724.0,29431.6,35467.6,50021.8,25848.2,296.7607,362734.6,30121.8,11.513,0.454306,369,178829.6,26.72602,17782,2920698.0,15546,321,235,57,476,786,2896,995,196,348,1420,2236,475,103,1658,.957,1.0376,8742548.0,1.805196,1.321561,.3205489,2.676864,4.4202,16.28613,5595546.0,1.102238,1.957035,7985603.0,1257451.0,2.671241,.5792374,9324036.0,9349.94,24216.0,8968.1,23227.0,381.84000000000003,989.0,4.08
Vermont,VT,50,2004,184067,121180,0,60.301,39.699,621394,33.03222,12092.6,17020.4,21234.3,24504.1,28436.7,32434.2,38232.3,45864.0,59799.5,34452.6,23.96932,499237.8,26242.2,4.945132,0.356201,1558,333117.9,5207.15,14149.3,20192.2,25496.7,31306.3,37337.5,44631.9,55712.6,78417.2,40621.3,23.96932,474150.5,50786.7,15.05952,0.472755,816,178249.8,4819.55,9481.88,13147.5,18218.3,22293.5,26696.1,31786.0,40015.4,53708.0,27900.1,23.96932,499237.8,57562.6,11.14378,0.468281,742,154868.1,27.26433,21839,3514517.0,18912,340,259,101,565,1123,2715,1318,214,456,2016,2927,596,181,2150,1.043,NA,8659737.0,1.556848,1.185952,.4624754,2.587115,5.142177,12.43189,6035075.0,.9798983,2.088008,9231192.0,1340263.0,2.729063,.8287925,9844773.0,9349.94,24216.0,8968.1,23227.0,381.84000000000003,989.0,4.08
Virginia,VA,51,1964,558038,481334,0,53.68992,46.31008,2539000,110.8279,5944.92,9219.83,12296.3,14131.8,16764.8,19752.6,22658.6,26706.1,35403.4,19062.4,34.88372,167994.2,2147.77,5.955235,0.341154,614,1491542.0,4585.32,9779.14,14957.0,19638.3,24389.8,28920.4,34354.5,41578.2,55766.7,28694.7,151.1628,167994.2,4109.86,12.16201,0.413327,383,935700.5,1100.32,2519.21,4498.76,7040.92,10528.4,13928.5,17156.4,21460.9,29322.4,12947.3,34.88372,70930.23,2076.51,26.64898,0.477124,231,555841.8,97.46977,12746,5020086.0,9832,334,297,141,254,659,2884,1699,78,51,255,2914,1037,1020,858,.172,.1752,7713792.0,2.62043,2.330143,1.106229,1.992782,5.170249,22.62671,1332967.0,.6119567,.4001255,2000628.0,2286207.0,8.135886,8.002511,6731524.0,42774.2,110785.0,39594.07,102548.0,3180.13,8236.0,7.43
Virginia,VA,51,1968,442387,590319,321833,32.6596,67.3404,2717000,116.6233,7883.84,11714.6,14864.2,17363.2,20338.8,23255.7,27227.0,31731.7,40195.7,22508.3,NA,NA,2461.6,5.098493,0.336554,NA,NA,3979.39,10968.1,18431.6,22698.5,28967.0,34576.3,40505.4,48802.3,65507.2,33505.6,NA,NA,5053.41,16.46162,0.416447,NA,NA,1135.25,2902.91,5489.77,8415.77,12264.0,16274.9,20335.5,25246.8,30702.5,15342.0,NA,NA,2324.11,27.0447,0.467751,NA,NA,105.3824,17740,652926.0,13532,337,285,162,342,865,3963,2443,104,79,389,4208,1355,1467,1386,.193,.1971,7627959.0,1.899662,1.606539,.9131905,1.927847,4.875987,22.33935,1377114.0,.5862458,.4453213,2192785.0,2372041.0,7.638106,8.269447,7812852.0,42774.2,110785.0,39594.07,102548.0,3180.13,8236.0,7.43
Virginia,VA,51,1972,438887,988493,0,30.74773,69.25227,4828131,112.966,10291.7,14285.1,17659.2,20356.1,23760.5,27099.9,31110.4,36742.6,47774.5,26208.1,NA,NA,10579.1,4.642042,0.327158,NA,NA,4813.0,12989.0,20326.1,24928.9,33136.8,38928.0,44974.0,55654.6,76400.7,38421.8,NA,NA,16299.8,15.87382,0.434882,NA,NA,2012.11,4555.57,7554.62,10912.5,14755.1,18739.6,22089.6,27966.4,37184.5,17654.6,NA,NA,10076.4,18.48035,0.468426,NA,NA,102.416,26163,5418867.0,19725,473,402,306,498,1375,5182,3746,173,131,663,6437,2205,2097,2135,.232,.2384,7539273.0,1.807897,1.536521,1.169591,1.903451,5.255514,19.8066,1431793.0,.6612391,.5007071,2534113.0,2460345.0,8.427933,8.015136,8160379.0,42774.2,110785.0,39594.07,102548.0,3180.13,8236.0,7.43
